Document ID,Positive Confidence,Negative Confidence
792,0.8170731707317073,0.18292682926829268
836,0.0,1.0
853,0.8170731707317073,0.18292682926829268
870,0.8947368421052632,0.10526315789473684
871,0.8947368421052632,0.10526315789473684
874,0.9090909090909091,0.09090909090909091
882,0.8170731707317073,0.18292682926829268
885,0.3,0.7
893,0.3,0.7
905,0.8170731707317073,0.18292682926829268
910,0.3,0.7
924,0.8170731707317073,0.18292682926829268
929,0.8170731707317073,0.18292682926829268
932,0.8170731707317073,0.18292682926829268
937,0.3,0.7
950,0.9090909090909091,0.09090909090909091
957,0.8170731707317073,0.18292682926829268
958,0.8947368421052632,0.10526315789473684
960,0.8170731707317073,0.18292682926829268
961,0.9090909090909091,0.09090909090909091
968,1.0,0.0
975,0.9090909090909091,0.09090909090909091
985,0.8170731707317073,0.18292682926829268
995,1.0,0.0
1018,0.8947368421052632,0.10526315789473684
1025,0.8170731707317073,0.18292682926829268
1030,0.8947368421052632,0.10526315789473684
1040,0.8170731707317073,0.18292682926829268
1057,0.8333333333333334,0.16666666666666666
1061,0.8947368421052632,0.10526315789473684
1062,1.0,0.0
1066,0.3,0.7
1067,0.8170731707317073,0.18292682926829268
1071,0.16666666666666666,0.8333333333333334
1086,0.9090909090909091,0.09090909090909091
1090,0.16666666666666666,0.8333333333333334
1095,0.9090909090909091,0.09090909090909091
1109,0.9090909090909091,0.09090909090909091
1117,0.8170731707317073,0.18292682926829268
1122,0.8947368421052632,0.10526315789473684
1158,0.8170731707317073,0.18292682926829268
1171,1.0,0.0
1178,0.8947368421052632,0.10526315789473684
1184,0.9090909090909091,0.09090909090909091
1197,0.8170731707317073,0.18292682926829268
1199,0.8947368421052632,0.10526315789473684
1204,0.8170731707317073,0.18292682926829268
1210,1.0,0.0
1212,0.8947368421052632,0.10526315789473684
1219,0.8170731707317073,0.18292682926829268
1229,0.9090909090909091,0.09090909090909091
1248,0.0,1.0
1262,0.875,0.125
1299,0.8170731707317073,0.18292682926829268
1301,0.8947368421052632,0.10526315789473684
1303,0.8170731707317073,0.18292682926829268
1308,0.8170731707317073,0.18292682926829268
1330,0.16666666666666666,0.8333333333333334
1332,0.8170731707317073,0.18292682926829268
1335,1.0,0.0
1346,0.9090909090909091,0.09090909090909091
1349,0.9090909090909091,0.09090909090909091
1357,0.3,0.7
1358,0.14285714285714285,0.8571428571428571
1367,0.9090909090909091,0.09090909090909091
1380,0.8947368421052632,0.10526315789473684
1383,0.8170731707317073,0.18292682926829268
1385,0.8947368421052632,0.10526315789473684
1391,0.16666666666666666,0.8333333333333334
1395,0.8170731707317073,0.18292682926829268
1406,0.875,0.125
1410,1.0,0.0
1414,0.8947368421052632,0.10526315789473684
1422,0.8947368421052632,0.10526315789473684
1423,0.8947368421052632,0.10526315789473684
1430,0.8170731707317073,0.18292682926829268
1431,0.8170731707317073,0.18292682926829268
1439,0.8947368421052632,0.10526315789473684
1447,0.9090909090909091,0.09090909090909091
1449,0.8947368421052632,0.10526315789473684
1458,1.0,0.0
1460,0.0,1.0
1472,0.8170731707317073,0.18292682926829268
1489,0.9090909090909091,0.09090909090909091
1502,0.8170731707317073,0.18292682926829268
1506,0.8947368421052632,0.10526315789473684
1533,0.8170731707317073,0.18292682926829268
1534,0.0,1.0
1535,0.8947368421052632,0.10526315789473684
1538,0.9090909090909091,0.09090909090909091
1550,0.8947368421052632,0.10526315789473684
1556,1.0,0.0
1577,0.9090909090909091,0.09090909090909091
1587,0.8170731707317073,0.18292682926829268
1604,0.0,1.0
1610,0.8947368421052632,0.10526315789473684
1625,0.8170731707317073,0.18292682926829268
1626,0.0,1.0
1630,0.8170731707317073,0.18292682926829268
1635,0.8333333333333334,0.16666666666666666
1637,0.9090909090909091,0.09090909090909091
1644,0.8170731707317073,0.18292682926829268
1652,0.8170731707317073,0.18292682926829268
1657,0.8333333333333334,0.16666666666666666
1662,0.8170731707317073,0.18292682926829268
1664,0.16666666666666666,0.8333333333333334
1666,0.8170731707317073,0.18292682926829268
1674,0.8170731707317073,0.18292682926829268
1676,0.3,0.7
1677,0.8170731707317073,0.18292682926829268
1690,0.0,1.0
1695,0.8170731707317073,0.18292682926829268
1703,0.8170731707317073,0.18292682926829268
1711,0.14285714285714285,0.8571428571428571
1717,0.16666666666666666,0.8333333333333334
1720,0.14285714285714285,0.8571428571428571
1741,1.0,0.0
1750,1.0,0.0
1753,0.8170731707317073,0.18292682926829268
1760,0.8170731707317073,0.18292682926829268
1769,0.8170731707317073,0.18292682926829268
1772,0.8333333333333334,0.16666666666666666
1773,0.3,0.7
1776,1.0,0.0
1795,0.8170731707317073,0.18292682926829268
1801,0.3,0.7
1816,0.9090909090909091,0.09090909090909091
1821,1.0,0.0
1822,1.0,0.0
1839,0.8170731707317073,0.18292682926829268
1855,1.0,0.0
1857,0.8333333333333334,0.16666666666666666
1858,0.8170731707317073,0.18292682926829268
1865,0.8170731707317073,0.18292682926829268
1875,0.8170731707317073,0.18292682926829268
1879,0.3,0.7
1886,0.8170731707317073,0.18292682926829268
1891,0.14285714285714285,0.8571428571428571
1912,0.875,0.125
1914,0.9090909090909091,0.09090909090909091
1916,0.8947368421052632,0.10526315789473684
1936,0.8947368421052632,0.10526315789473684
1937,0.16666666666666666,0.8333333333333334
1943,1.0,0.0
1944,0.9090909090909091,0.09090909090909091
1961,0.8170731707317073,0.18292682926829268
1965,0.8170731707317073,0.18292682926829268
1971,0.8170731707317073,0.18292682926829268
1972,0.8333333333333334,0.16666666666666666
1988,0.9090909090909091,0.09090909090909091
1995,0.9090909090909091,0.09090909090909091
2005,0.16666666666666666,0.8333333333333334
2012,1.0,0.0
2017,0.3,0.7
2034,0.9090909090909091,0.09090909090909091
2052,0.8170731707317073,0.18292682926829268
2054,0.9090909090909091,0.09090909090909091
2058,0.8170731707317073,0.18292682926829268
2067,0.8947368421052632,0.10526315789473684
2070,0.8947368421052632,0.10526315789473684
2073,0.875,0.125
2075,0.9090909090909091,0.09090909090909091
2077,0.8170731707317073,0.18292682926829268
2089,0.8947368421052632,0.10526315789473684
2099,0.8947368421052632,0.10526315789473684
2135,0.8170731707317073,0.18292682926829268
2145,0.8333333333333334,0.16666666666666666
2147,0.16666666666666666,0.8333333333333334
2148,0.8170731707317073,0.18292682926829268
2164,0.8170731707317073,0.18292682926829268
2168,0.8170731707317073,0.18292682926829268
2196,1.0,0.0
2202,0.3,0.7
2206,0.8170731707317073,0.18292682926829268
2208,0.8170731707317073,0.18292682926829268
2213,0.8170731707317073,0.18292682926829268
2236,1.0,0.0
2241,1.0,0.0
2249,0.8170731707317073,0.18292682926829268
2273,0.8170731707317073,0.18292682926829268
2281,0.8170731707317073,0.18292682926829268
2282,0.9090909090909091,0.09090909090909091
2285,0.9090909090909091,0.09090909090909091
2298,0.8170731707317073,0.18292682926829268
2321,0.875,0.125
2322,0.0,1.0
2328,1.0,0.0
2335,1.0,0.0
2340,0.9090909090909091,0.09090909090909091
2359,0.8170731707317073,0.18292682926829268
2373,0.0,1.0
2381,1.0,0.0
2385,0.8170731707317073,0.18292682926829268
2396,0.9090909090909091,0.09090909090909091
2397,0.8947368421052632,0.10526315789473684
2407,0.9090909090909091,0.09090909090909091
2413,0.8170731707317073,0.18292682926829268
2446,0.9090909090909091,0.09090909090909091
2449,0.3,0.7
2451,0.8170731707317073,0.18292682926829268
2455,0.0,1.0
2460,0.8170731707317073,0.18292682926829268
2462,0.8170731707317073,0.18292682926829268
2464,1.0,0.0
2479,0.8333333333333334,0.16666666666666666
2487,1.0,0.0
2501,1.0,0.0
2511,0.8947368421052632,0.10526315789473684
2512,1.0,0.0
2514,0.9090909090909091,0.09090909090909091
2516,0.8170731707317073,0.18292682926829268
2517,0.8170731707317073,0.18292682926829268
2520,0.3,0.7
2530,0.8947368421052632,0.10526315789473684
2531,0.3,0.7
2547,0.8170731707317073,0.18292682926829268
2554,0.8170731707317073,0.18292682926829268
2556,0.8170731707317073,0.18292682926829268
2571,1.0,0.0
2604,0.16666666666666666,0.8333333333333334
2611,0.8947368421052632,0.10526315789473684
2612,0.8170731707317073,0.18292682926829268
2618,0.9090909090909091,0.09090909090909091
2619,1.0,0.0
2625,0.8170731707317073,0.18292682926829268
2631,0.8170731707317073,0.18292682926829268
2633,0.8170731707317073,0.18292682926829268
2634,0.3,0.7
2647,0.3,0.7
2653,0.8947368421052632,0.10526315789473684
2654,1.0,0.0
2667,0.8170731707317073,0.18292682926829268
2675,0.8947368421052632,0.10526315789473684
2679,0.9090909090909091,0.09090909090909091
2687,0.9090909090909091,0.09090909090909091
2688,0.8170731707317073,0.18292682926829268
2691,0.8947368421052632,0.10526315789473684
2701,0.8170731707317073,0.18292682926829268
2714,0.8170731707317073,0.18292682926829268
2715,0.3,0.7
2718,0.16666666666666666,0.8333333333333334
2720,0.8170731707317073,0.18292682926829268
2724,0.8170731707317073,0.18292682926829268
2733,0.8170731707317073,0.18292682926829268
2748,1.0,0.0
2758,0.9090909090909091,0.09090909090909091
2774,0.8170731707317073,0.18292682926829268
2779,0.8333333333333334,0.16666666666666666
2780,0.8170731707317073,0.18292682926829268
2818,1.0,0.0
2844,0.8170731707317073,0.18292682926829268
2847,0.8947368421052632,0.10526315789473684
2852,0.9090909090909091,0.09090909090909091
2862,1.0,0.0
2868,0.8170731707317073,0.18292682926829268
2877,0.8170731707317073,0.18292682926829268
2882,0.3,0.7
2884,0.8947368421052632,0.10526315789473684
2889,0.8170731707317073,0.18292682926829268
2891,0.9090909090909091,0.09090909090909091
2896,0.8170731707317073,0.18292682926829268
2900,0.8947368421052632,0.10526315789473684
2917,1.0,0.0
2925,0.0,1.0
2935,0.3,0.7
2945,0.875,0.125
2948,0.9090909090909091,0.09090909090909091
2963,0.8170731707317073,0.18292682926829268
2966,0.8947368421052632,0.10526315789473684
2967,0.3,0.7
2968,0.16666666666666666,0.8333333333333334
2971,0.9090909090909091,0.09090909090909091
2980,0.8947368421052632,0.10526315789473684
2981,0.8170731707317073,0.18292682926829268
2988,0.8170731707317073,0.18292682926829268
2995,0.3,0.7
3008,0.16666666666666666,0.8333333333333334
3016,0.8170731707317073,0.18292682926829268
3023,0.8170731707317073,0.18292682926829268
3028,0.9090909090909091,0.09090909090909091
3036,0.8170731707317073,0.18292682926829268
3037,1.0,0.0
3053,0.8947368421052632,0.10526315789473684
3091,0.8947368421052632,0.10526315789473684
3092,0.8170731707317073,0.18292682926829268
3101,0.0,1.0
3104,0.3,0.7
3112,0.8947368421052632,0.10526315789473684
3116,0.9090909090909091,0.09090909090909091
3121,0.8170731707317073,0.18292682926829268
3127,0.8170731707317073,0.18292682926829268
3133,0.8170731707317073,0.18292682926829268
3136,0.8947368421052632,0.10526315789473684
3140,0.9090909090909091,0.09090909090909091
3143,0.8947368421052632,0.10526315789473684
3153,0.8333333333333334,0.16666666666666666
3174,0.3,0.7
3179,0.8947368421052632,0.10526315789473684
3191,0.9090909090909091,0.09090909090909091
3214,0.8170731707317073,0.18292682926829268
3220,0.8947368421052632,0.10526315789473684
3238,0.3,0.7
3243,0.8333333333333334,0.16666666666666666
3246,0.16666666666666666,0.8333333333333334
3255,0.8170731707317073,0.18292682926829268
3259,0.8170731707317073,0.18292682926829268
3264,1.0,0.0
3266,0.9090909090909091,0.09090909090909091
3270,0.8170731707317073,0.18292682926829268
3272,0.8170731707317073,0.18292682926829268
3277,0.8170731707317073,0.18292682926829268
3278,0.3,0.7
3281,0.9090909090909091,0.09090909090909091
3283,0.16666666666666666,0.8333333333333334
3285,0.9090909090909091,0.09090909090909091
3295,0.9090909090909091,0.09090909090909091
3296,0.8170731707317073,0.18292682926829268
3297,0.9090909090909091,0.09090909090909091
3298,0.8947368421052632,0.10526315789473684
3320,0.8170731707317073,0.18292682926829268
3331,0.8170731707317073,0.18292682926829268
3333,1.0,0.0
3352,0.0,1.0
3353,1.0,0.0
3355,1.0,0.0
3356,0.8170731707317073,0.18292682926829268
3363,0.9090909090909091,0.09090909090909091
3366,1.0,0.0
3374,1.0,0.0
3381,0.8170731707317073,0.18292682926829268
3395,0.8170731707317073,0.18292682926829268
3418,0.16666666666666666,0.8333333333333334
3423,1.0,0.0
3429,0.9090909090909091,0.09090909090909091
3437,0.8170731707317073,0.18292682926829268
3445,0.16666666666666666,0.8333333333333334
3452,0.8947368421052632,0.10526315789473684
3453,0.8947368421052632,0.10526315789473684
3457,0.8947368421052632,0.10526315789473684
3466,0.8170731707317073,0.18292682926829268
3475,0.8170731707317073,0.18292682926829268
3480,0.8947368421052632,0.10526315789473684
3489,0.3,0.7
3493,0.8170731707317073,0.18292682926829268
3494,0.8170731707317073,0.18292682926829268
3497,0.9090909090909091,0.09090909090909091
3500,0.8170731707317073,0.18292682926829268
3502,0.8170731707317073,0.18292682926829268
3516,0.8170731707317073,0.18292682926829268
3517,0.8170731707317073,0.18292682926829268
3523,0.8170731707317073,0.18292682926829268
3550,0.125,0.875
3585,0.0,1.0
3592,0.8170731707317073,0.18292682926829268
3603,0.9090909090909091,0.09090909090909091
3604,0.8170731707317073,0.18292682926829268
3620,1.0,0.0
3632,0.8947368421052632,0.10526315789473684
3637,0.8947368421052632,0.10526315789473684
3673,1.0,0.0
3681,1.0,0.0
3695,0.8947368421052632,0.10526315789473684
3696,0.8170731707317073,0.18292682926829268
3697,0.8170731707317073,0.18292682926829268
3699,0.8170731707317073,0.18292682926829268
3701,0.8170731707317073,0.18292682926829268
3719,0.8170731707317073,0.18292682926829268
3720,0.8333333333333334,0.16666666666666666
3728,0.8333333333333334,0.16666666666666666
3752,0.14285714285714285,0.8571428571428571
3756,0.9090909090909091,0.09090909090909091
3768,0.8170731707317073,0.18292682926829268
3802,0.8947368421052632,0.10526315789473684
3815,0.8947368421052632,0.10526315789473684
3823,0.8170731707317073,0.18292682926829268
3828,0.8170731707317073,0.18292682926829268
3835,1.0,0.0
3862,0.8170731707317073,0.18292682926829268
3864,0.8333333333333334,0.16666666666666666
3889,0.3,0.7
3899,0.8170731707317073,0.18292682926829268
3907,1.0,0.0
3913,0.8170731707317073,0.18292682926829268
3915,0.8170731707317073,0.18292682926829268
3925,0.8947368421052632,0.10526315789473684
3940,0.8170731707317073,0.18292682926829268
3946,0.8947368421052632,0.10526315789473684
3956,1.0,0.0
3960,0.8170731707317073,0.18292682926829268
3970,0.8947368421052632,0.10526315789473684
4000,0.8947368421052632,0.10526315789473684
4004,0.8170731707317073,0.18292682926829268
4014,0.8947368421052632,0.10526315789473684
4017,0.3,0.7
4024,0.8170731707317073,0.18292682926829268
4047,0.9090909090909091,0.09090909090909091
4048,0.14285714285714285,0.8571428571428571
4056,0.8170731707317073,0.18292682926829268
4061,0.8947368421052632,0.10526315789473684
4071,0.16666666666666666,0.8333333333333334
4073,0.8170731707317073,0.18292682926829268
4078,0.8947368421052632,0.10526315789473684
4086,0.3,0.7
4092,0.9090909090909091,0.09090909090909091
4093,0.8947368421052632,0.10526315789473684
4102,0.875,0.125
4104,0.8947368421052632,0.10526315789473684
4105,0.8333333333333334,0.16666666666666666
4108,1.0,0.0
4114,0.8947368421052632,0.10526315789473684
4123,0.0,1.0
4137,0.9090909090909091,0.09090909090909091
4142,0.8947368421052632,0.10526315789473684
4144,0.8947368421052632,0.10526315789473684
4175,1.0,0.0
4183,0.8170731707317073,0.18292682926829268
4184,0.875,0.125
4185,0.8170731707317073,0.18292682926829268
4200,0.8947368421052632,0.10526315789473684
4209,0.16666666666666666,0.8333333333333334
4223,0.9090909090909091,0.09090909090909091
4231,0.16666666666666666,0.8333333333333334
4235,0.8170731707317073,0.18292682926829268
4240,0.8170731707317073,0.18292682926829268
4243,0.8170731707317073,0.18292682926829268
4252,0.8170731707317073,0.18292682926829268
4270,0.16666666666666666,0.8333333333333334
4294,0.8170731707317073,0.18292682926829268
4298,0.8170731707317073,0.18292682926829268
4299,0.9090909090909091,0.09090909090909091
4303,0.9090909090909091,0.09090909090909091
4311,0.8170731707317073,0.18292682926829268
4318,0.8947368421052632,0.10526315789473684
4319,1.0,0.0
4325,0.8947368421052632,0.10526315789473684
4329,0.9090909090909091,0.09090909090909091
4354,0.8947368421052632,0.10526315789473684
4366,1.0,0.0
4379,0.8170731707317073,0.18292682926829268
4385,0.8170731707317073,0.18292682926829268
4386,0.8170731707317073,0.18292682926829268
4389,0.9090909090909091,0.09090909090909091
4412,0.16666666666666666,0.8333333333333334
4416,0.8170731707317073,0.18292682926829268
4434,0.8170731707317073,0.18292682926829268
4437,0.8170731707317073,0.18292682926829268
4438,0.8170731707317073,0.18292682926829268
4439,1.0,0.0
4445,0.9090909090909091,0.09090909090909091
4447,0.8170731707317073,0.18292682926829268
4450,0.0,1.0
4457,0.8170731707317073,0.18292682926829268
4458,0.8170731707317073,0.18292682926829268
4460,0.9090909090909091,0.09090909090909091
4470,1.0,0.0
4481,0.8333333333333334,0.16666666666666666
4486,1.0,0.0
4487,0.8170731707317073,0.18292682926829268
4491,0.8170731707317073,0.18292682926829268
4493,0.8947368421052632,0.10526315789473684
4532,0.8170731707317073,0.18292682926829268
4543,1.0,0.0
4550,0.8170731707317073,0.18292682926829268
4551,1.0,0.0
4552,0.3,0.7
4559,0.8170731707317073,0.18292682926829268
4571,0.8170731707317073,0.18292682926829268
4575,0.8170731707317073,0.18292682926829268
4585,0.8947368421052632,0.10526315789473684
4586,0.8170731707317073,0.18292682926829268
4587,0.8170731707317073,0.18292682926829268
4593,0.8170731707317073,0.18292682926829268
4602,0.9090909090909091,0.09090909090909091
4607,0.8170731707317073,0.18292682926829268
4613,0.0,1.0
4618,0.875,0.125
4624,0.8170731707317073,0.18292682926829268
4636,0.16666666666666666,0.8333333333333334
4651,0.8170731707317073,0.18292682926829268
4658,0.8170731707317073,0.18292682926829268
4659,0.16666666666666666,0.8333333333333334
4700,1.0,0.0
4703,0.8947368421052632,0.10526315789473684
4707,0.8170731707317073,0.18292682926829268
4715,1.0,0.0
4717,0.8947368421052632,0.10526315789473684
4724,0.3,0.7
4757,0.9090909090909091,0.09090909090909091
4759,1.0,0.0
4779,0.8947368421052632,0.10526315789473684
4782,0.8170731707317073,0.18292682926829268
4790,0.8170731707317073,0.18292682926829268
4796,0.8170731707317073,0.18292682926829268
4812,1.0,0.0
4850,0.8170731707317073,0.18292682926829268
4854,0.8170731707317073,0.18292682926829268
4859,0.8170731707317073,0.18292682926829268
4865,0.16666666666666666,0.8333333333333334
4878,0.8333333333333334,0.16666666666666666
4880,0.8947368421052632,0.10526315789473684
4893,0.8947368421052632,0.10526315789473684
4899,0.8170731707317073,0.18292682926829268
4903,1.0,0.0
4906,0.3,0.7
4907,0.3,0.7
4917,0.0,1.0
4924,0.8170731707317073,0.18292682926829268
4938,0.8170731707317073,0.18292682926829268
4953,0.8947368421052632,0.10526315789473684
4970,0.8333333333333334,0.16666666666666666
4979,0.8170731707317073,0.18292682926829268
4994,0.8170731707317073,0.18292682926829268
4995,0.8947368421052632,0.10526315789473684
4998,1.0,0.0
5002,0.8170731707317073,0.18292682926829268
5006,0.8170731707317073,0.18292682926829268
5018,0.8947368421052632,0.10526315789473684
5023,1.0,0.0
5031,0.8170731707317073,0.18292682926829268
5034,0.8333333333333334,0.16666666666666666
5045,1.0,0.0
5048,1.0,0.0
5054,0.875,0.125
5058,0.8170731707317073,0.18292682926829268
5073,0.8170731707317073,0.18292682926829268
5077,0.9090909090909091,0.09090909090909091
5078,0.8170731707317073,0.18292682926829268
5082,0.875,0.125
5085,0.8947368421052632,0.10526315789473684
5090,0.16666666666666666,0.8333333333333334
5093,0.8947368421052632,0.10526315789473684
5096,1.0,0.0
5107,0.8947368421052632,0.10526315789473684
5112,0.8947368421052632,0.10526315789473684
5149,0.8947368421052632,0.10526315789473684
5150,0.8170731707317073,0.18292682926829268
5160,0.0,1.0
5162,0.8170731707317073,0.18292682926829268
5186,0.0,1.0
5202,0.8170731707317073,0.18292682926829268
5206,0.3,0.7
5211,0.8333333333333334,0.16666666666666666
5214,1.0,0.0
5216,0.8170731707317073,0.18292682926829268
5218,0.8170731707317073,0.18292682926829268
5242,0.16666666666666666,0.8333333333333334
5256,0.8170731707317073,0.18292682926829268
5284,1.0,0.0
5285,0.8170731707317073,0.18292682926829268
5290,0.8947368421052632,0.10526315789473684
5292,0.8170731707317073,0.18292682926829268
5301,0.8947368421052632,0.10526315789473684
5302,1.0,0.0
5304,0.8170731707317073,0.18292682926829268
5307,0.8947368421052632,0.10526315789473684
5309,0.3,0.7
5323,1.0,0.0
5343,0.8170731707317073,0.18292682926829268
5345,0.8333333333333334,0.16666666666666666
5347,1.0,0.0
5371,0.8170731707317073,0.18292682926829268
5381,0.875,0.125
5392,0.8947368421052632,0.10526315789473684
5394,0.8947368421052632,0.10526315789473684
5403,0.8947368421052632,0.10526315789473684
5409,0.0,1.0
5418,0.8170731707317073,0.18292682926829268
5420,0.9090909090909091,0.09090909090909091
5428,0.0,1.0
5439,0.8333333333333334,0.16666666666666666
5442,0.8947368421052632,0.10526315789473684
5445,0.8170731707317073,0.18292682926829268
5446,0.8947368421052632,0.10526315789473684
5457,0.8170731707317073,0.18292682926829268
5458,0.9090909090909091,0.09090909090909091
5462,0.8170731707317073,0.18292682926829268
5490,1.0,0.0
5492,1.0,0.0
5494,0.14285714285714285,0.8571428571428571
5499,0.16666666666666666,0.8333333333333334
5500,0.8333333333333334,0.16666666666666666
5503,0.8947368421052632,0.10526315789473684
5504,1.0,0.0
5511,0.3,0.7
5512,0.8170731707317073,0.18292682926829268
5520,0.14285714285714285,0.8571428571428571
5528,0.8170731707317073,0.18292682926829268
5529,0.8170731707317073,0.18292682926829268
5537,0.8333333333333334,0.16666666666666666
5545,0.8170731707317073,0.18292682926829268
5547,0.9090909090909091,0.09090909090909091
5567,0.8170731707317073,0.18292682926829268
5574,0.8947368421052632,0.10526315789473684
5583,0.8170731707317073,0.18292682926829268
5585,0.8333333333333334,0.16666666666666666
5593,0.8170731707317073,0.18292682926829268
5601,1.0,0.0
5605,1.0,0.0
5608,0.9090909090909091,0.09090909090909091
5614,0.8947368421052632,0.10526315789473684
5626,0.8947368421052632,0.10526315789473684
5633,0.3,0.7
5644,0.8947368421052632,0.10526315789473684
5648,0.8333333333333334,0.16666666666666666
5667,1.0,0.0
5678,0.8170731707317073,0.18292682926829268
5680,0.9090909090909091,0.09090909090909091
5682,0.16666666666666666,0.8333333333333334
5702,0.8170731707317073,0.18292682926829268
5704,0.8170731707317073,0.18292682926829268
5725,0.9090909090909091,0.09090909090909091
5726,0.8947368421052632,0.10526315789473684
5736,0.8947368421052632,0.10526315789473684
5738,0.8947368421052632,0.10526315789473684
5756,0.8170731707317073,0.18292682926829268
5777,1.0,0.0
5778,0.3,0.7
5779,0.9090909090909091,0.09090909090909091
5789,0.8170731707317073,0.18292682926829268
5793,0.8170731707317073,0.18292682926829268
5794,0.875,0.125
5798,0.8170731707317073,0.18292682926829268
5819,1.0,0.0
5822,0.8947368421052632,0.10526315789473684
5825,0.8333333333333334,0.16666666666666666
5826,1.0,0.0
5831,0.8170731707317073,0.18292682926829268
5843,0.8170731707317073,0.18292682926829268
5850,0.8170731707317073,0.18292682926829268
5854,0.8947368421052632,0.10526315789473684
5861,0.9090909090909091,0.09090909090909091
5862,0.8947368421052632,0.10526315789473684
5868,0.8170731707317073,0.18292682926829268
5876,0.8170731707317073,0.18292682926829268
5882,0.8947368421052632,0.10526315789473684
5883,0.8947368421052632,0.10526315789473684
5897,0.8947368421052632,0.10526315789473684
5905,0.8947368421052632,0.10526315789473684
5915,0.8170731707317073,0.18292682926829268
5917,0.8170731707317073,0.18292682926829268
5927,1.0,0.0
5929,1.0,0.0
5941,0.14285714285714285,0.8571428571428571
5950,0.8170731707317073,0.18292682926829268
5951,0.8947368421052632,0.10526315789473684
5956,0.8170731707317073,0.18292682926829268
5963,0.8947368421052632,0.10526315789473684
5967,0.3,0.7
5969,0.14285714285714285,0.8571428571428571
5984,0.8947368421052632,0.10526315789473684
5991,0.8170731707317073,0.18292682926829268
5993,1.0,0.0
